"Dist","ICE_BASE","model_bed","TOPOGRAPHY"
38211.0198318704,NA,-670.429,12.4
38266.9388726658,NA,-674.468,12.5
38322.8657307194,NA,-678.508,12.5
38378.7639397514,NA,-682.546,12.4
38434.6659823231,NA,-686.585,12.4
38490.5596029583,NA,-690.623,12.4
38546.4490852263,NA,-694.66,12.3
38602.3229696751,NA,-698.696,12.3
38658.2148407072,NA,-702.734,12.3
38714.0836381315,NA,-706.77,12.2
38769.947501728,NA,-710.805,12.4
38825.8234701469,NA,-714.842,12.6
38881.6707861686,NA,-718.878,12.6
38937.5270206848,NA,-722.913,12.4
38993.3772163916,NA,-726.947,12.4
39049.2149999821,NA,-730.981,12.4
39105.0443560673,NA,-735.014,12.3
39160.8791389516,NA,-739.047,12.2
39216.692440937,NA,-743.079,12.2
39272.5186446245,NA,-747.111,12.2
39328.3324352028,NA,-751.143,12.3
39384.1274309566,NA,-755.175,12.3
39439.9380197708,NA,-759.207,12.2
39495.7353968382,NA,-763.239,12.2
39551.5451865703,NA,-767.272,12.2
39607.3548207361,NA,-771.304,12.3
39663.1781524848,NA,-775.337,12.2
39719.0096068277,NA,-779.371,12.2
39774.8654269063,NA,-783.405,12.2
39830.7293714724,NA,-787.439,12.2
39886.60462598,NA,-791.475,12.2
39942.4935792923,NA,-795.512,12.2
39998.4037160039,NA,-799.549,12.3
40054.3152909467,NA,-803.588,13.6
40110.2357889176,NA,-807.627,13.5
40166.1734938335,NA,-811.668,13
40222.139081634,NA,-815.711,12.5
40278.1080338082,NA,-819.754,12.3
40334.1036476945,NA,-823.799,12.3
40390.1133222104,NA,-827.846,12.3
40446.1331031596,NA,-831.892,12.3
40502.1760607891,NA,-835.941,12.3
40558.2224249517,NA,-839.99,12.3
40614.3030577396,NA,-844.041,12.4
40670.3910577942,NA,-848.093,13.6
40726.4895892314,NA,-852.145,14
40782.614080955,NA,-856.2,13.1
40838.7534658925,NA,-860.255,12.3
40894.915650717,NA,-864.312,12.3
40951.0828401225,NA,-868.37,12.6
41007.2653043618,NA,-872.428,12.6
41063.4650421616,NA,-876.252,12.4
41119.6860045664,NA,-879.88,12.3
41175.9036585788,NA,-883.507,12.2
41232.1548067777,NA,-887.137,12.2
41288.4177183534,NA,-890.767,12.2
41344.6888054961,NA,-894.398,12.2
41400.9823640133,NA,-898.031,12.3
41457.2987347287,NA,-901.665,12.3
41513.6300464798,NA,-905.3,12.2
41569.973946567,NA,-908.935,12.2
41626.3513606104,NA,-912.573,12.2
41682.7453052044,NA,-916.212,12.2
41739.1597126824,NA,-919.853,12.3
41795.5875179207,NA,-923.494,12.3
41852.0425695067,NA,-927.137,12.3
41908.515740161,NA,-930.781,12.3
41965.0161695232,NA,-934.426,12.3
42021.5355097666,NA,-938.074,12.2
42078.0698485288,NA,-941.722,12.4
42134.6131809508,NA,-945.37,12.4
42191.2052097095,NA,-949.022,12.3
42247.7963101688,NA,-952.674,12.3
42304.4071184087,NA,-956.326,12.3
42361.0483467972,NA,-959.981,12.3
42417.6962335143,NA,-963.637,12.3
42474.3599309895,NA,-967.293,12.3
42531.0464693939,NA,-970.951,12.3
42587.7334308675,NA,-974.609,12.5
42644.4539503528,NA,-977.887,12.6
42701.183284184,NA,-979.901,12.5
42757.931570535,NA,-981.915,12.4
42814.7071954037,NA,-983.931,12.3
42871.4933950381,NA,-985.947,12.3
42928.2931104718,NA,-987.963,12.3
42985.0981268449,NA,-989.98,12.3
43041.9059420824,NA,-991.996,12.3
43098.7011774011,NA,-994.013,12.3
43155.4916071099,NA,-996.029,12.3
43212.2581146495,NA,-998.044,12.3
43269.0081723298,NA,-1000.059,12.3
43325.7312008408,NA,-1002.072,12.4
43382.4379255018,NA,-1004.085,12.4
43439.1207227954,NA,-1006.098,12.4
43495.8064758458,NA,-1008.11,12.4
43552.4858737036,NA,-1010.122,12.4
43609.1543966034,NA,-1012.134,12.4
43665.832721832,NA,-1014.146,12.4
43722.5247287392,NA,-1016.158,12.4
43779.211157211,NA,-1018.171,12.5
43835.9173420409,NA,-1020.184,12.4
43892.6011468442,NA,-1022.196,12.4
43949.3101367908,NA,-1024.209,12.4
44006.0219535281,NA,-1026.223,12.4
44062.7336217996,NA,-1028.236,12.4
44119.4504465323,NA,-1030.249,12.4
44176.1801774338,NA,-1032.263,12.4
44232.9035622642,NA,-1034.277,12.4
44289.6482611503,NA,-1035.005,12.4
44346.4019948802,NA,-1035.619,12.4
44403.1647642914,NA,-1036.234,12.4
44459.958810511,NA,-1036.849,12.4
44516.7642163074,NA,-1037.464,12.4
44573.5847546381,NA,-1038.079,12.4
44630.4319409318,NA,-1038.695,12.4
44687.2904891655,NA,-1039.311,12.4
44744.1542193763,NA,-1039.926,12.4
44801.0446842788,NA,-1040.542,12.6
44857.9472849778,NA,-1041.159,12.6
44914.8727592837,NA,-1041.775,12.4
44971.7973151941,NA,-1042.391,12.4
45028.747063032,NA,-1043.008,12.4
45085.7028467088,NA,-1043.625,12.4
45142.6829736554,NA,-1044.242,12.4
45199.6644999404,NA,-1044.859,12.4
45256.6696754791,NA,-1045.476,12.4
45313.6862175141,NA,-1046.094,12.4
45370.7156708764,NA,-1046.711,12.4
45427.7542506992,NA,-1047.329,12.4
45484.8126177538,NA,-1047.947,12.5
45541.8762502545,NA,-1048.565,12.5
45598.9551150678,NA,-1049.183,12.5
45656.0515332785,NA,-1049.801,12.4
45713.1532234349,NA,-1050.419,12.4
45770.2724719833,NA,-1051.038,12.5
45827.4107295187,NA,-1051.656,12.5
45884.5504948871,NA,-1051.904,12.5
45941.7154615487,NA,-1051.91,12.5
45998.8864847194,NA,-1051.916,12.5
46056.07197608,NA,-1051.922,12.5
46113.2711612665,NA,-1051.928,12.5
46170.4855914243,NA,-1051.934,12.5
46227.7137167349,NA,-1051.94,12.5
46284.9547622467,NA,-1051.946,12.5
46342.1995459378,NA,-1051.952,12.5
46399.4549234383,NA,-1051.958,12.5
46456.6986516798,NA,-1051.964,12.5
46513.9338339825,NA,-1051.97,12.5
46571.1581427787,NA,-1051.976,12.5
46628.3807588188,NA,-1051.982,12.5
46685.5839651317,NA,-1051.988,12.5
46742.7893576705,NA,-1051.994,12.5
46799.9753410794,NA,-1052,12.5
46857.1496719828,NA,-1052.006,12.5
46914.3154533456,NA,-1052.012,12.5
46971.4726861511,NA,-1052.018,12.5
47028.6275839327,NA,-1052.024,12.5
47085.7686453278,NA,-1052.03,12.5
47142.9095640062,NA,-1052.036,12.5
47200.0335433733,NA,-1052.042,12.5
47257.1474270112,NA,-1052.048,12.5
47314.2726758885,NA,-1052.054,12.5
47371.3755424276,NA,-1052.06,12.5
47428.4714269937,NA,-1052.066,12.5
47485.5741762617,NA,-1052.208,12.5
47542.6561034662,NA,-1052.677,12.6
47599.7396321646,NA,-1053.146,12.6
47656.8208735729,NA,-1053.615,12.5
47713.8959302652,NA,-1054.084,12.5
47770.9472650533,NA,-1054.553,12.5
47828.0099606021,NA,-1055.022,12.6
47885.0656980071,NA,-1055.491,12.6
47942.1275485368,NA,-1055.96,12.5
47999.1746211141,NA,-1056.428,12.5
48056.2092620916,NA,-1056.897,12.6
48113.2322533621,NA,-1057.366,12.6
48170.238118279,NA,-1057.834,12.6
48227.2292034513,NA,-1058.302,12.6
48284.2023807204,NA,-1058.771,12.6
48341.1555277345,NA,-1059.239,12.6
48398.0915471147,NA,-1059.707,12.6
48455.0114472538,NA,-1060.174,12.5
48511.9074057371,NA,-1060.642,12.6
48568.7872506433,NA,-1061.109,12.6
48625.6685130365,NA,-1061.577,12.5
48682.5158950754,NA,-1062.044,12.6
48739.3508391421,NA,-1062.511,12.6
48796.1673258591,NA,-1062.978,12.6
48852.973725659,NA,-1063.445,12.6
48909.7548752896,NA,-1063.911,12.6
48966.5280284698,NA,-1064.378,12.6
49023.2842987609,NA,-1064.844,12.6
49080.0409383644,NA,-1065.31,12.6
49136.7589902696,NA,-1066.13,12.6
49193.4674815159,NA,-1066.958,12.6
49250.1625014279,NA,-1067.785,12.6
49306.8487559101,NA,-1068.612,12.6
49363.518653008,NA,-1069.438,12.6
49420.1724248854,NA,-1070.265,12.6
49476.7998949903,NA,-1071.091,12.6
49533.416729327,NA,-1071.917,12.6
49590.0357593568,NA,-1072.743,12.6
49646.6386788403,NA,-1073.568,12.6
49703.2430111864,NA,-1074.394,12.6
49759.8448338658,NA,-1075.22,12.6
49816.4616712239,NA,-1076.046,12.7
49873.0775684096,NA,-1076.871,12.7
49929.7131886369,NA,-1077.698,12.6
49986.3732355388,NA,-1078.524,12.6
50043.0569261707,NA,-1079.351,12.6
50099.75745611,NA,-1080.178,12.6
50156.4792792893,NA,-1081.005,12.6
50213.2239643648,NA,-1081.833,12.6
50269.9807874618,NA,-1082.661,12.6
50326.7544519647,NA,-1083.489,12.6
50383.5347683654,NA,-1084.318,12.6
50440.3489235827,NA,-1085.146,12.6
50497.1684167276,NA,-1085.975,12.6
50554.0131268606,NA,-1086.804,12.6
50610.8754706188,NA,-1087.634,12.6
50667.7567549843,NA,-1088.464,12.6
50724.6431211492,NA,-1091.898,12.6
50781.5437306193,NA,-1096.634,12.6
50838.4640741443,NA,-1101.372,12.6
50895.3918601493,NA,-1106.11,12.6
50952.3401671884,NA,-1110.85,12.6
51009.302183659,NA,-1115.592,12.7
51066.2993660061,NA,-1120.336,12.7
51123.2932665741,NA,-1125.08,12.7
51180.2747225439,NA,-1129.822,12.7
51237.2220458474,NA,-1134.562,12.7
51294.1213811128,NA,-1139.298,12.6
51350.95283229,NA,-1144.029,12.6
51407.7156170913,NA,-1148.753,12.7
51464.435316968,NA,-1153.474,12.7
51521.0972919785,NA,-1158.191,12.7
51577.7245685762,NA,-1162.904,12.7
51634.322625299,NA,-1167.615,12.7
51690.9142606804,NA,-1172.325,12.7
51747.4850577101,NA,-1177.034,12.7
51804.0433983163,NA,-1181.741,12.7
51860.5892820327,NA,-1186.448,12.7
51917.1158937906,NA,-1191.153,12.7
51973.6318576329,NA,-1195.857,12.7
52030.1277728871,NA,-1200.559,12.7
52086.6214306634,NA,-1205.262,12.7
52143.0950448074,NA,-1209.962,12.7
52199.5739945943,NA,-1214.663,12.7
52256.0444144501,NA,-1219.363,12.7
52312.5058050693,NA,-1224.063,12.7
52368.9770989939,NA,-1228.763,12.7
52425.4472355506,NA,-1233.463,12.7
52481.9461468186,NA,-1238.166,12.7
52538.4735114924,NA,-1239.116,12.7
52595.0371201839,NA,-1239.474,12.8
52651.6644820686,NA,-1239.833,12.7
52708.3457742786,NA,-1240.193,12.8
52765.096602078,NA,-1240.552,12.8
52821.9218462538,NA,-1240.913,12.8
52878.8197659923,NA,-1241.274,12.8
52935.796352973,NA,-1241.635,12.8
52992.8530724221,NA,-1241.997,12.8
53049.9788348348,NA,-1242.359,12.8
53107.1826937733,NA,-1242.721,12.8
53164.4613594229,NA,-1243.085,12.8
53221.8077510788,NA,-1243.448,12.8
53279.2021033392,NA,-1243.812,12.8
53336.6615250546,NA,-1244.176,12.7
53394.1710504803,NA,-1244.541,12.7
53451.7259582733,NA,-1244.906,12.8
53509.324259093,NA,-1245.271,12.8
53566.9475251333,NA,-1245.636,12.8
53624.6086774388,NA,-1246.002,12.8
53682.3011325501,NA,-1246.368,12.8
53740.0156459226,NA,-1246.734,12.8
53797.7498830904,NA,-1247.1,12.8
53855.5129047577,NA,-1247.466,12.8
53913.3014683525,NA,-1247.832,12.8
53971.1060157151,NA,-1248.199,12.8
54028.9392468878,NA,-1248.566,12.8
54086.7818793855,NA,-1248.756,12.8
54144.6559811885,NA,-1248.756,12.8
54202.539724637,NA,-1248.756,12.8
54260.4439194142,NA,-1248.756,12.8
54318.355641752,NA,-1248.756,12.8
54376.2757808726,NA,-1248.756,12.8
54434.2106755219,NA,-1248.756,12.8
54492.1499306382,NA,-1248.756,12.8
54550.0944153385,NA,-1248.756,12.8
54608.0549691573,NA,-1248.756,12.9
54666.0181769757,NA,-1248.756,12.9
54723.9887213395,NA,-1248.756,12.9
54781.9744031152,NA,-1248.756,12.9
54839.9550235395,NA,-1248.756,12.9
54897.9499703341,NA,-1248.756,12.9
54955.917078453,NA,-1248.756,12.9
55013.8916976869,NA,-1248.756,12.9
55071.8773027603,NA,-1248.756,12.9
55129.8539675664,NA,-1248.756,12.9
55187.8209000297,NA,-1248.756,12.9
55245.7832758528,NA,-1248.756,12.9
55303.7453957636,NA,-1248.756,12.9
55361.7004979381,NA,-1248.756,12.9
55419.6456927053,NA,-1248.756,12.9
55477.5860912712,NA,-1248.756,12.9
55535.5297515962,NA,-1248.756,12.9
55593.4627315888,NA,-1248.756,12.9
55651.3740841063,NA,-1248.756,12.9
55709.2934849225,NA,-1248.756,12.9
55767.1918853692,NA,-1248.756,12.9
55825.0769492897,NA,-1248.756,12.9
55882.9510013382,NA,-1248.756,12.9
55940.8208494761,NA,-1249.079,12.9
55998.6799346688,NA,-1249.446,12.9
56056.5489783823,NA,-1249.812,12.9
56114.4018419393,NA,-1250.179,12.9
56172.2485412728,NA,-1250.546,12.9
56230.0997718296,NA,-1250.913,12.9
56287.9466726569,NA,-1251.28,12.9
56345.7884358839,NA,-1251.646,12.9
56403.6128422214,NA,-1252.013,12.9
56461.4420059905,NA,-1252.38,13
56519.2554606813,NA,-1252.746,13
56577.0605618438,NA,-1253.113,12.9
56634.8556683184,NA,-1253.479,13
56692.6465057812,NA,-1253.846,13
56750.438820564,NA,-1254.212,13
56808.2096943884,NA,-1254.578,13
56865.9854054027,NA,-1254.945,13
56923.7512211236,NA,-1255.311,13
56981.5210981935,NA,-1255.677,12.9
57039.2868387919,NA,-1256.043,12.9
57097.0623021882,NA,-1256.41,12.9
57154.8392648031,NA,-1256.776,13
57212.6143957121,NA,-1257.142,13
57270.4073446902,NA,-1257.509,13
57328.2000781338,NA,-1257.875,13
57386.0049319173,NA,-1258.242,13
57443.8203056289,NA,-1258.608,13
57501.6355508129,NA,-1257.646,13
57559.4588706303,NA,-1256.198,13
57617.2902536872,NA,-1254.749,13
57675.1288881085,NA,-1253.299,13
57732.9715152236,NA,-1251.85,13
57790.8337289995,NA,-1250.4,13
57848.7049358068,NA,-1248.95,13
57906.6048187246,NA,-1247.5,13
57964.5088998715,NA,-1246.049,13
58022.4361668348,NA,-1244.597,13
58080.3703663925,NA,-1243.146,13
58138.329567924,NA,-1241.694,13
58196.3055848347,NA,-1240.241,13
58254.2843355559,NA,-1238.788,12.9
58312.2883693352,NA,-1237.335,13
58370.311600979,NA,-1235.881,13
58428.3472081498,NA,-1234.427,13
58486.4132534468,NA,-1232.972,13
58544.490124705,NA,-1231.517,13
58602.6009439171,NA,-1230.061,13
58660.7171614026,NA,-1228.605,13
58718.8528482061,NA,-1227.148,13
58777.0039685967,NA,-1225.691,13
58835.1795857186,NA,-1224.483,13
58893.3633272252,NA,-1225.494,13.1
58951.5593375024,NA,-1226.505,13
59009.786478494,NA,-1227.517,13
59068.0095307351,NA,-1228.528,13
59126.2621075556,NA,-1229.54,13
59184.5335852072,NA,-1230.553,13
59242.8166603581,NA,-1231.565,13.2
59301.124495031,NA,-1232.578,13.2
59359.4358605576,NA,-1233.591,13.1
59417.7622694583,NA,-1234.605,13.2
59476.0808476142,NA,-1235.618,13.4
59534.3997657044,NA,-1236.631,13.5
59592.6894575704,NA,-1237.644,13.3
59650.9594685104,NA,-1238.656,13.1
59709.2031048706,NA,-1239.668,13
59767.423457839,NA,-1240.68,13
59825.603223552,NA,-1241.691,13
59883.7536494411,NA,-1242.701,13
59941.8766506403,NA,-1243.711,13.1
59999.9712126138,NA,-1244.72,13.1
60058.0219272685,NA,-1245.729,13.1
60116.0484245389,NA,-1246.737,13.1
60174.0434131426,NA,-1247.744,13.1
60232.0125834065,NA,-1248.751,14
60289.9592800138,NA,-1249.758,9.9
60347.8745345572,NA,-1250.764,10.8
60405.7583653581,NA,-1251.77,11.7
60463.632096434,NA,-1252.776,12.5
60521.4786209943,NA,-1251.654,13.4
60579.2954655138,NA,-1249.961,9.4
60637.1032411919,NA,-1248.268,10.2
60694.8847085634,NA,-1246.576,10.9
60752.6645744456,NA,-1244.884,11.5
60810.4371981014,NA,-1243.192,11.9
60868.2074703538,NA,-1241.5,12.4
60925.9722636498,NA,-1239.808,12.7
60983.7527255074,NA,-1238.116,13.2
61041.5357397799,NA,-1236.424,13.1
61099.3138213211,NA,-1234.732,13.1
61157.0915798804,NA,-1233.04,13.2
61214.8705130201,NA,-1231.348,13.2
61272.6308815772,NA,-1229.657,13.2
61330.4013646731,NA,-1227.965,13.1
61388.1524950014,NA,-1226.274,13.2
61445.899116126,NA,-1224.583,13.1
61503.6455092705,NA,-1222.891,13.2
61561.3803379346,NA,-1221.201,13.2
61619.0988531229,NA,-1219.51,13.2
61676.7871828273,NA,-1217.821,13.2
61734.4569355758,NA,-1216.132,13.2
61792.0981755781,NA,-1214.444,13.2
61849.7107710938,NA,-1212.757,13.2
61907.3207961188,NA,-1211.07,13.2
61964.8917897557,NA,-1209.384,13.2
62022.4435425733,NA,-1207.699,13.2
62079.9710778282,NA,-1206.014,13.2
62137.4286665327,NA,-1204.345,13.2
62194.8147993618,NA,-1202.695,13.2
62252.1248883638,NA,-1201.046,13.2
62309.3472930199,NA,-1199.4,13.3
62366.4906633405,NA,-1197.756,13.2
62423.5589258361,NA,-1196.114,15.8
62480.5700690929,NA,-1194.474,13.3
62537.5428254459,NA,-1192.835,13.3
62594.4754698079,NA,-1191.197,13.2
62651.3669227744,NA,-1189.561,13.2
62708.2259628456,NA,-1187.925,13.3
62765.0520818367,NA,-1186.29,13.2
62821.8353605946,NA,-1184.657,13.5
62878.5751763559,NA,-1183.024,13.4
62935.2876732352,NA,-1181.393,13.7
62991.9645026394,NA,-1179.762,13.4
63048.6094874147,NA,-1178.133,13.6
63105.2357855942,NA,-1176.504,13.5
63161.845683765,NA,-1174.875,13.4
63218.4330449846,NA,-1173.248,13.4
63275.0024930455,NA,-1171.62,13.3
63331.57870139,NA,-1169.993,13.5
63388.1547772093,NA,-1168.365,13.4
63444.733832223,NA,-1166.737,13.3
63501.348214378,NA,-1165.109,13.3
63557.9741346077,NA,-1163.48,13.3
63614.6501499092,NA,-1161.849,13.3
63671.3655009777,NA,-1160.218,13.3
63728.1418386262,NA,-1158.544,13.4
63784.9653659744,NA,-1156.657,13.4
63841.8338651285,NA,-1154.769,13.4
63898.7612416695,NA,-1152.879,13.4
63955.7296882839,NA,-1150.987,13.4
64012.7414993118,NA,-1149.094,13.4
64069.790395686,NA,-1147.2,13.4
64126.8748844717,NA,-1145.304,13.4
64184.0017474838,NA,-1143.408,13.4
64241.1564043893,NA,-1141.51,13.4
64298.3481883163,NA,-1139.611,13.4
64355.5722852238,NA,-1137.711,13.4
64412.8320261461,NA,-1135.81,13.4
64470.1360114608,NA,-1133.907,13.4
64527.4603512366,NA,-1132.003,13.4
64584.7927354441,NA,-1130.1,13.4
64642.1511336901,NA,-1128.195,13.4
64699.5471746599,NA,-1126.29,13.4
64756.9495546123,NA,-1124.384,13.4
64814.3886744439,NA,-1122.476,13.4
64871.8596958999,NA,-1120.568,13.4
64929.3705983274,NA,-1118.659,13.4
64986.9258827789,NA,-1116.748,13.4
65044.5445527288,NA,-1114.834,13.4
65102.2056487181,NA,-1112.92,13.4
65159.9113950734,NA,-1111.004,13.4
65217.676438853,NA,-1109.086,13.4
65275.4847923183,NA,-1107.166,13.4
65333.3452342624,NA,-1105.245,13.4
65391.2505574114,NA,-1104.111,13.4
65449.2239695722,NA,-1103.116,13.4
65507.2372750408,NA,-1102.121,13.4
65565.3065001742,NA,-1101.124,13.4
65623.4272633279,NA,-1100.127,13.4
65681.587250434,NA,-1099.129,13.4
65739.8002886938,NA,-1098.13,13.4
65798.0503765841,NA,-1097.131,13.4
65856.3461685106,NA,-1096.13,13.5
65914.696545218,NA,-1095.129,13.4
65973.0926482614,NA,-1094.127,13.4
66031.5497831302,NA,-1093.124,13.5
66090.0585954876,NA,-1092.12,13.5
66148.6195617376,NA,-1091.115,13.4
66207.2413084432,NA,-1090.109,13.5
66265.8988953647,NA,-1089.103,13.4
66324.609856173,NA,-1088.095,13.4
66383.3769110994,NA,-1087.087,13.5
66442.1894602716,NA,-1086.078,13.5
66501.0749025286,NA,-1085.067,13.4
66559.9966979744,NA,-1084.056,13.5
66618.9671946409,NA,-1083.044,13.5
66677.9915935528,NA,-1082.032,13.5
66737.0676927488,NA,-1081.018,13.5
66796.1839185307,NA,-1080.003,13.5
66855.3765555198,NA,-1078.988,13.5
66914.6231859395,NA,-1077.971,13.4
66973.9586054587,NA,-1076.953,13.5
67033.3906909818,NA,-1075.925,13.5
67092.9179599428,NA,-1074.889,13.5
67152.4899633237,NA,-1073.852,13.5
67212.1078472366,NA,-1072.815,13.5
67271.7357859286,NA,-1071.777,13.5
67331.360009782,NA,-1070.739,13.5
67390.9645345838,NA,-1069.702,13.5
67450.5568308897,NA,-1068.664,13.5
67510.1322194258,NA,-1067.628,13.5
67569.7207934694,NA,-1066.59,13.5
67629.3250600688,NA,-1065.553,13.5
67688.9442211952,NA,-1064.515,13.5
67748.5814772898,NA,-1063.477,13.5
67808.2483332708,NA,-1062.439,13.5
67867.9305207731,NA,-1061.4,13.5
67927.6384140751,NA,-1060.361,13.5
67987.3869297847,NA,-1059.321,13.5
68047.1517906322,NA,-1058.281,13.5
68106.9393958146,NA,-1057.24,13.5
68166.7406636142,NA,-1056.199,13.5
68226.5448930521,NA,-1055.158,13.5
68286.3390013148,NA,-1054.117,13.5
68346.0975263418,NA,-1053.077,13.5
68405.8212400219,NA,-1052.038,13.5
68465.5155239216,NA,-1050.999,13.5
68525.1634068534,NA,-1049.961,13.5
68584.7888103961,NA,-1048.923,13.5
68644.3924893143,NA,-1047.885,13.5
68703.9736767669,NA,-1047.055,13.6
68763.5524303936,NA,-1046.944,13.5
68823.122606894,NA,-1046.834,13.6
68882.6904280867,NA,-1046.723,13.6
68942.2536441187,NA,-1046.613,13.6
69001.8238884831,NA,-1046.503,13.6
69061.386471413,17.9,-1046.392,18.5
69120.9529970866,-10.2,-1046.282,13.9
69180.5242569653,-22.6,-1046.171,19.2
69240.085656369,-48.1,-1046.061,20.5
69299.6290821204,-60.7,-1045.95,26.5
69359.1534043651,-76.8,-1045.84,26.6
69418.6475733261,-86.1,-1045.73,26.8
69478.1123541309,-97.7,-1045.619,27.1
69537.5492840253,-105.8,-1045.509,28.5
69596.9402030203,-119.2,-1045.399,29.7
69656.3019873703,-130.4,-1045.289,30.3
69715.6230695396,-132.4,-1045.179,31
69774.8973624471,-133.1,-1045.069,31.8
69834.1329520674,-134.1,-1044.959,32.4
69893.3269744955,-136,-1044.85,32
69952.4873882539,-133.6,-1044.74,33.1
70011.6118743375,-134.6,-1044.63,32.8
70070.6955234341,-136.3,-1044.521,32.2
70129.7355796531,-138.9,-1044.411,32.8
70188.7465760502,-137.9,-1044.302,32.8
70247.7152485212,-136.2,-1044.193,33.2
70306.6308109579,-133.8,-1044.083,33.3
70365.4899271148,-129,-1043.974,33.3
70424.3049682225,-131.7,-1043.526,33.1
70483.0666384774,-136.9,-1043.045,33.1
70541.7703957549,-145.2,-1042.565,33.3
70600.4226872383,-147.1,-1042.085,33
70659.0271545908,-143,-1041.605,33.4
70717.5921290267,-143.2,-1041.126,33.4
70776.0962767256,-146.6,-1040.647,32.5
70834.5511082194,-142.9,-1040.168,33.3
70892.9360152872,-140,-1039.69,33.3
70951.2687216706,-130,-1039.213,33.7
71009.5373612479,-129.3,-1038.736,32
71067.7407893123,-125.6,-1038.26,33.1
71125.8913382067,-121.1,-1037.784,32.9
71183.9822786286,-117.8,-1037.308,32.6
71242.027792475,-116,-1036.833,33
71300.0149885859,-120.6,-1036.358,32.7
71357.9526696681,-118.7,-1035.884,33.5
71415.8338070331,-119.6,-1035.41,32.2
71473.6851957248,-120,-1034.937,32.6
71531.4756081708,-118.5,-1034.464,32.7
71589.2124219976,-121.3,-1033.991,32.2
71646.9120986513,-122.1,-1033.519,31.7
71704.5681977536,-120,-1033.047,31.3
71762.1904251779,-120.6,-1032.575,31.3
71819.7832998296,-123.3,-1032.104,31.9
71877.3467475521,-118.1,-1031.633,33.3
71934.882709418,-124.6,-1031.162,31.6
71992.4042133807,-123.7,-1030.691,32.6
72049.9138409794,-124,-1030.778,32.2
72107.4265585049,-125.1,-1031.241,32.1
72164.939797589,-123.9,-1031.704,31.5
72222.4613915578,-125.6,-1032.168,31.6
72279.9932925922,-123.5,-1032.631,32.5
72337.5504059567,-124.7,-1033.095,31.2
72395.1229865413,-123.6,-1033.559,31.3
72452.7116823254,-123.5,-1034.022,32.8
72510.3156997685,-122.6,-1034.487,31.8
72567.9531293872,-122.9,-1034.951,31.3
72625.6097361873,-122.9,-1035.415,30.9
72683.3017026813,-122,-1035.88,31.5
72741.0044005927,-121.7,-1036.345,31.3
72798.7320991263,-121.3,-1036.81,31.3
72856.4673350185,-120.7,-1037.275,31.3
72914.2276038366,-121.2,-1037.74,31.7
72972.0031890528,-118.9,-1038.206,32
73029.793465343,-122.4,-1038.671,31.8
73087.6114905264,-130.4,-1039.137,32.4
73145.4502480827,-135.9,-1039.603,32.7
73203.3305815704,-146.9,-1040.069,32.1
73261.2461765686,-152.7,-1040.536,31.9
73319.1995998336,-148.3,-1041.003,32
73377.1946603417,-129.9,-1041.47,31.7
73435.2300683973,-108.4,-1041.937,31.5
73493.3025382477,-104.2,-1042.405,31.5
73551.4134169726,-101.5,-1042.873,32.8
73609.5647228027,-113.7,-1043.342,32.4
73667.7481496513,-125.7,-1043.873,31.3
73725.9594244539,-133.1,-1044.563,31.5
73784.1992993158,-143.4,-1045.253,31.4
73842.4595582293,-147.9,-1045.944,31.3
73900.7403098905,-145.7,-1046.635,32.3
73959.0244363292,-146.8,-1047.325,32.5
74017.3306547364,-147.8,-1048.016,33
74075.6357128434,-148,-1048.708,33.1
74133.9487424684,-148.3,-1049.399,32.8
74192.2445615761,-148.4,-1050.09,32.8
74250.5369776168,-151,-1050.781,33
74308.8047439279,-144,-1051.471,32.7
74367.0587289163,-136.9,-1052.162,33.3
74425.2748068168,-131.2,-1052.852,32.5
74483.4624254076,-129.1,-1053.541,31.7
74541.6174611074,-130.8,-1054.231,30.9
74599.7303660745,-130.3,-1054.919,30.6
74657.8135114022,-128.2,-1055.608,31.8
74715.8580196211,-127.6,-1056.296,31.3
74773.8721541437,-126.1,-1056.983,31.9
74831.8566043223,-122.3,-1057.671,31.9
74889.804506232,-122.8,-1058.357,30.9
74947.7213621154,-122.4,-1059.044,31
75005.6147606122,-122.6,-1059.73,30.5
75063.4730926702,-125.4,-1060.416,30.1
75121.3088464628,-124.9,-1061.101,30.2
75179.1125066465,-120.7,-1061.787,31.2
75236.8916059914,-119.3,-1062.471,32.5
75294.6531478245,-116.3,-1063.156,35.3
75352.399234282,-116.5,-1061.076,34.8
75410.1225678458,-117.5,-1058.91,33.6
75467.8499469854,-119.8,-1056.745,32.7
75525.5754875585,-123.8,-1054.579,31.7
75583.2923025167,-128.7,-1052.414,32.7
75641.0071106293,-132.8,-1050.249,30.9
75698.7135827316,-134.5,-1048.084,30.6
75756.429363385,-135,-1045.919,31.2
75814.1370441745,-134.8,-1043.754,32.4
75871.8458427505,-134.3,-1041.589,32.8
75929.5608539367,-133.7,-1039.424,33.1
75987.2957303764,-133.8,-1037.258,32.7
76045.0271205284,-134.2,-1035.092,32
76102.7736421256,-130.8,-1032.926,33.1
76160.5405789344,-129,-1030.759,32.9
76218.3123553661,-126.6,-1028.592,33.4
76276.0948217175,-124.3,-1026.424,33.3
76333.8886964287,-122,-1024.256,33.4
76391.6849561565,-126.8,-1022.088,33.3
76449.4914189436,-131.9,-1019.919,33.1
76507.3016407577,-137.7,-1017.75,34
